Echdc3,Eci1,0,0,0
Echdc3,Elovl7,XY,6,0.0013289911639731145
Echdc3,Erlin1,0,0,0
Echdc3,Fabp4,0,0,0
Echdc3,Fads3,XY,2,0.03143463172412453
Echdc3,Fads6,0,0,0
Echdc3,Fdft1,0,0,0
Echdc3,Fech,0,0,0
Echdc3,G6pd2,0,0,0
Echdc3,G6pdx,XY,3,0.007106583069287353
Echdc3,Ggt5,0,0,0
Echdc3,Hmgcs2,0,0,0
Echdc3,Hsd17b7,0,0,0
Echdc3,Ilvbl,0,0,0
Echdc3,Insig2,0,0,0
Echdc3,Lepr,0,0,0
Echdc3,Lpin3,XY,7,0.023313326414609037
Echdc3,Lrp5,0,0,0
Echdc3,Mblac2,0,0,0
Echdc3,Ndufs6,0,0,0
Echdc3,Oxsm,0,0,0
Echdc3,Pctp,0,0,0
Echdc3,Peds1,0,0,0
Eci1,Elovl7,0,0,0
Eci1,Erlin1,0,0,0
Eci1,Fabp4,0,0,0
Eci1,Fads3,XY,2,0.030650702676098263
Eci1,Fads6,0,0,0
Eci1,Fdft1,0,0,0
Eci1,Fech,0,0,0
Eci1,G6pd2,0,0,0
Eci1,G6pdx,XY,2,0.006702952393169426
Eci1,Ggt5,0,0,0
Eci1,Hmgcs2,0,0,0
Eci1,Hsd17b7,0,0,0
Eci1,Ilvbl,0,0,0
Eci1,Insig2,0,0,0
Eci1,Lepr,0,0,0
Eci1,Lpin3,XY,8,0.00028494141952251084
Eci1,Lrp5,0,0,0
Eci1,Mblac2,0,0,0
Eci1,Ndufs6,0,0,0
Eci1,Oxsm,0,0,0
Eci1,Pctp,0,0,0
Eci1,Peds1,0,0,0
Elovl7,Erlin1,0,0,0
Elovl7,Fabp4,0,0,0
Elovl7,Fads3,XY,4,0.016115784617795725
Elovl7,Fads6,YX,3,2.1563265448776292e-05
Elovl7,Fdft1,0,0,0
Elovl7,Fech,0,0,0
Elovl7,G6pd2,0,0,0
Elovl7,G6pdx,XY,2,4.510242916921925e-06
Elovl7,Ggt5,XY,3,0.016939689396707536
Elovl7,Hmgcs2,YX,4,3.8592598059494776e-05
Elovl7,Hsd17b7,0,0,0
Elovl7,Ilvbl,0,0,0
Elovl7,Insig2,0,0,0
Elovl7,Lepr,YX,5,0.0030444302896057707
Elovl7,Lpin3,XY,6,0.00018053879398394201
Elovl7,Lrp5,0,0,0
Elovl7,Mblac2,0,0,0
Elovl7,Ndufs6,XY,5,0.005396781085210023
Elovl7,Oxsm,0,0,0
Elovl7,Pctp,XY,4,0.00016013418206739516
Elovl7,Peds1,0,0,0
Erlin1,Fabp4,0,0,0
Erlin1,Fads3,XY,3,0.016453693854430185
Erlin1,Fads6,0,0,0
Erlin1,Fdft1,0,0,0
Erlin1,Fech,0,0,0
Erlin1,G6pd2,0,0,0
Erlin1,G6pdx,0,0,0
Erlin1,Ggt5,0,0,0
Erlin1,Hmgcs2,0,0,0
Erlin1,Hsd17b7,YX,1,0.0010504983686701053
Erlin1,Ilvbl,0,0,0
Erlin1,Insig2,0,0,0
Erlin1,Lepr,0,0,0
Erlin1,Lpin3,XY,5,0.003846939957043105
Erlin1,Lrp5,0,0,0
Erlin1,Mblac2,0,0,0
Erlin1,Ndufs6,0,0,0
Erlin1,Oxsm,0,0,0
Erlin1,Pctp,0,0,0
Erlin1,Peds1,0,0,0
Fabp4,Fads3,XY,5,0.022448026353799833
Fabp4,Fads6,0,0,0
Fabp4,Fdft1,0,0,0
Fabp4,Fech,0,0,0
Fabp4,G6pd2,0,0,0
Fabp4,G6pdx,XY,2,0.00307559142825653
Fabp4,Ggt5,0,0,0
Fabp4,Hmgcs2,0,0,0
Fabp4,Hsd17b7,0,0,0
Fabp4,Ilvbl,0,0,0
Fabp4,Insig2,0,0,0
Fabp4,Lepr,0,0,0
Fabp4,Lpin3,XY,8,0.030134745980831212
Fabp4,Lrp5,0,0,0
Fabp4,Mblac2,0,0,0
Fabp4,Ndufs6,0,0,0
Fabp4,Oxsm,0,0,0
Fabp4,Pctp,0,0,0
Fabp4,Peds1,0,0,0
Fads3,Fads6,YX,5,0.025987785921074646
Fads3,Fdft1,YX,5,0.01707933805994344
Fads3,Fech,0,0,0
Fads3,G6pd2,YX,5,0.0013275320765160359
Fads3,G6pdx,YX,3,0.030257421015761565
Fads3,Ggt5,XY,2,0.0019120602380127139
Fads3,Hmgcs2,YX,5,0.0003267930845822775
Fads3,Hsd17b7,YX,5,6.492032696314709e-05
Fads3,Ilvbl,YX,7,0.019853589822105278
Fads3,Insig2,YX,1,0.0008638220868206758
Fads3,Lepr,YX,4,0.003793187119185859
Fads3,Lpin3,XY,4,3.8592598059494776e-05
Fads3,Lrp5,YX,8,0.020400697521836264
Fads3,Mblac2,YX,1,0.00221161131463532
Fads3,Ndufs6,YX,1,0.0013725527176049468
Fads3,Oxsm,YX,5,0.0035609822292599347
Fads3,Pctp,YX,1,0.0003793549537718377
Fads3,Peds1,YX,1,0.011443845660139118
Fads6,Fdft1,0,0,0
Fads6,Fech,0,0,0
Fads6,G6pd2,0,0,0
Fads6,G6pdx,XY,2,0.011026993689739584
Fads6,Ggt5,XY,7,0.017402314065748214
Fads6,Hmgcs2,YX,5,1.150419848272577e-08
Fads6,Hsd17b7,0,0,0
Fads6,Ilvbl,0,0,0
Fads6,Insig2,0,0,0
Fads6,Lepr,0,0,0
Fads6,Lpin3,XY,6,0.023014007006622705
Fads6,Lrp5,0,0,0
Fads6,Mblac2,0,0,0
Fads6,Ndufs6,XY,6,7.301765890588285e-06
Fads6,Oxsm,0,0,0
Fads6,Pctp,0,0,0
Fads6,Peds1,0,0,0
Fdft1,Fech,0,0,0
Fdft1,G6pd2,0,0,0
Fdft1,G6pdx,XY,1,0.004393479304319214
Fdft1,Ggt5,0,0,0
Fdft1,Hmgcs2,0,0,0
Fdft1,Hsd17b7,0,0,0
Fdft1,Ilvbl,0,0,0
Fdft1,Insig2,0,0,0
Fdft1,Lepr,0,0,0
Fdft1,Lpin3,XY,8,7.489126437576488e-05
Fdft1,Lrp5,0,0,0
Fdft1,Mblac2,0,0,0
Fdft1,Ndufs6,0,0,0
Fdft1,Oxsm,0,0,0
Fdft1,Pctp,0,0,0
Fdft1,Peds1,0,0,0
Fech,G6pd2,0,0,0
Fech,G6pdx,XY,3,0.005812051263831108
Fech,Ggt5,0,0,0
Fech,Hmgcs2,YX,5,0.0009740977101273529
Fech,Hsd17b7,0,0,0
Fech,Ilvbl,0,0,0
Fech,Insig2,YX,4,0.001198465714367103
Fech,Lepr,0,0,0
Fech,Lpin3,XY,2,0.0012041325792040425
Fech,Lrp5,0,0,0
Fech,Mblac2,0,0,0
Fech,Ndufs6,0,0,0
Fech,Oxsm,0,0,0
Fech,Pctp,YX,3,0.0002977514919280111
Fech,Peds1,0,0,0
G6pd2,G6pdx,XY,3,0.0002348391350892598
G6pd2,Ggt5,0,0,0
G6pd2,Hmgcs2,0,0,0
G6pd2,Hsd17b7,0,0,0
G6pd2,Ilvbl,0,0,0
G6pd2,Insig2,0,0,0
G6pd2,Lepr,0,0,0
G6pd2,Lpin3,XY,5,2.985921764775412e-05
G6pd2,Lrp5,0,0,0
G6pd2,Mblac2,0,0,0
G6pd2,Ndufs6,0,0,0
G6pd2,Oxsm,0,0,0
G6pd2,Pctp,0,0,0
G6pd2,Peds1,0,0,0
G6pdx,Ggt5,0,0,0
G6pdx,Hmgcs2,YX,3,0.007106583069287353
G6pdx,Hsd17b7,0,0,0
G6pdx,Ilvbl,YX,2,0.00015486956617394299
G6pdx,Insig2,0,0,0
G6pdx,Lepr,YX,3,0.023768054413551454
G6pdx,Lpin3,XY,2,0.0007405074458830541
G6pdx,Lrp5,YX,2,1.5872618064349808e-07
G6pdx,Mblac2,0,0,0
G6pdx,Ndufs6,YX,2,0.0015814240280604963
G6pdx,Oxsm,YX,2,0.0037969366650258962
G6pdx,Pctp,YX,2,0.024934044717511483
G6pdx,Peds1,0,0,0
