Cdkn2c,Cdkn2d,YX,5,8.639739087357157e-05
Cdkn2c,Chek1,YX,2,0.00307559142825653
Cdkn2c,Crebbp,YX,3,0.007842323440144128
Cdkn2c,Dbf4,YX,1,0.0013725527176049468
Cdkn2c,E2f1,XY,2,4.3645388572599586e-05
Cdkn2c,E2f4,YX,8,0.0070540475899179
Cdkn2c,Espl1,XY,2,0.0010267435873885233
Cdkn2c,Gadd45a,YX,2,0.004068348018549273
Cdkn2c,Gsk3b,YX,1,0.018373397836128902
Cdkn2c,Mad1l1,YX,1,0.0012725663843795587
Cdkn2c,Mad2l1,XY,1,0.017409572305666643
Cdkn2c,Mcm3,XY,3,7.903074106252461e-07
Cdkn2c,Mdm2,YX,7,0.031721043341804034
Cdkn2c,Myc,XY,5,9.14040668931193e-05
Cdkn2c,Orc1,YX,2,0.0010687434170648658
Cdkn2c,Pcna,YX,1,0.0022919171372777214
Cdkn2c,Pkmyt1,YX,1,2.3167635248455554e-05
Cdkn2c,Plk1,YX,2,0.019580684673371707
Cdkn2c,Prkdc,YX,6,0.03576341356551893
Cdkn2c,Pttg1,XY,1,7.94569765361075e-06
Cdkn2c,Rad21,YX,4,0.0032648827324237573
Cdkn2c,Rb1,YX,8,0.019064722061557404
Cdkn2c,Rbl1,YX,3,9.837584002525546e-06
Cdkn2d,Chek1,XY,1,0.027113025634072585
Cdkn2d,Crebbp,0,0,0
Cdkn2d,Dbf4,XY,5,0.0003794028850734321
Cdkn2d,E2f1,XY,3,2.286110350269155e-05
Cdkn2d,E2f4,0,0,0
Cdkn2d,Espl1,YX,8,3.134132748527918e-05
Cdkn2d,Gadd45a,0,0,0
Cdkn2d,Gsk3b,0,0,0
Cdkn2d,Mad1l1,XY,1,0.014768341919818795
Cdkn2d,Mad2l1,XY,2,0.007378511329733328
Cdkn2d,Mcm3,XY,2,0.0009094740138237967
Cdkn2d,Mdm2,0,0,0
Cdkn2d,Myc,XY,2,9.665468212460837e-07
Cdkn2d,Orc1,YX,4,6.3284193743129435e-06
Cdkn2d,Pcna,XY,3,4.5174075495424404e-05
Cdkn2d,Pkmyt1,XY,5,2.3272307089428068e-05
Cdkn2d,Plk1,XY,2,0.017044953092593573
Cdkn2d,Prkdc,0,0,0
Cdkn2d,Pttg1,XY,2,9.967783942954611e-05
Cdkn2d,Rad21,XY,7,0.03467339583721696
Cdkn2d,Rb1,0,0,0
Cdkn2d,Rbl1,XY,6,6.931977623025887e-07
Chek1,Crebbp,YX,1,0.029215807752763112
Chek1,Dbf4,XY,5,0.028322391042138406
Chek1,E2f1,YX,1,0.0031391280929540244
Chek1,E2f4,YX,5,0.048574248211025406
Chek1,Espl1,YX,1,0.00010172604942226826
Chek1,Gadd45a,YX,5,0.0016458498978408898
Chek1,Gsk3b,YX,1,0.004112327116509107
Chek1,Mad1l1,YX,1,0.003977754921322685
Chek1,Mad2l1,YX,1,0.0017159428466229087
Chek1,Mcm3,XY,7,0.0001440718488083803
Chek1,Mdm2,YX,6,0.014266992020111502
Chek1,Myc,XY,5,0.0003985716134593531
Chek1,Orc1,YX,1,0.03381949068764101
Chek1,Pcna,XY,5,1.924062519265135e-05
Chek1,Pkmyt1,XY,4,0.001198465714367103
Chek1,Plk1,YX,1,0.0010504983686701053
Chek1,Prkdc,YX,3,0.0029633526812631317
Chek1,Pttg1,XY,2,0.0003114238269006364
Chek1,Rad21,YX,5,0.01816886624988001
Chek1,Rb1,YX,8,0.02109718045903719
Chek1,Rbl1,YX,2,0.03830678283998168
Crebbp,Dbf4,XY,1,0.010184617250068584
Crebbp,E2f1,XY,7,0.0001440718488083803
Crebbp,E2f4,0,0,0
Crebbp,Espl1,XY,1,0.004112327116509107
Crebbp,Gadd45a,0,0,0
Crebbp,Gsk3b,0,0,0
Crebbp,Mad1l1,0,0,0
Crebbp,Mad2l1,XY,2,0.0013027156889080516
Crebbp,Mcm3,XY,1,0.0015357092073031708
Crebbp,Mdm2,0,0,0
Crebbp,Myc,XY,6,0.0011074452841057791
Crebbp,Orc1,XY,4,0.018170455584140655
Crebbp,Pcna,XY,1,0.00666485416784468
Crebbp,Pkmyt1,XY,6,0.01626820874139412
Crebbp,Plk1,XY,2,0.00318670728466941
Crebbp,Prkdc,0,0,0
Crebbp,Pttg1,XY,4,0.001478009181141715
Crebbp,Rad21,0,0,0
Crebbp,Rb1,0,0,0
Crebbp,Rbl1,XY,2,0.00021572814469550394
Dbf4,E2f1,XY,1,0.00041312390663250653
Dbf4,E2f4,YX,1,2.48838619398839e-06
Dbf4,Espl1,XY,2,9.017406449629561e-05
Dbf4,Gadd45a,0,0,0
Dbf4,Gsk3b,YX,7,6.561719601450022e-05
Dbf4,Mad1l1,YX,1,0.007092038379063581
Dbf4,Mad2l1,XY,1,0.0003793549537718377
Dbf4,Mcm3,XY,1,0.001321714802884344
Dbf4,Mdm2,YX,4,0.012586701585746596
Dbf4,Myc,XY,2,9.481693595603247e-05
Dbf4,Orc1,XY,1,0.02210405768386181
Dbf4,Pcna,YX,1,3.546572633439382e-05
Dbf4,Pkmyt1,XY,3,0.0003269379314190246
Dbf4,Plk1,YX,2,0.02182843304359494
Dbf4,Prkdc,YX,8,0.01780216481165553
Dbf4,Pttg1,XY,4,1.06931226468987e-05
Dbf4,Rad21,YX,8,4.6134118747431785e-08
Dbf4,Rb1,YX,6,0.03284043792086777
Dbf4,Rbl1,XY,5,0.003425120910037549
E2f1,E2f4,0,0,0
E2f1,Espl1,YX,4,6.440128890972119e-05
E2f1,Gadd45a,YX,1,0.004250869583408701
E2f1,Gsk3b,YX,2,0.03924429913479344
E2f1,Mad1l1,YX,2,0.0004639840179976318
E2f1,Mad2l1,YX,4,7.723046962837543e-06
E2f1,Mcm3,YX,2,0.008370030997838285
E2f1,Mdm2,YX,1,0.002830272890783192
E2f1,Myc,YX,1,0.011778585861733859
E2f1,Orc1,YX,1,0.0014794981460468648
E2f1,Pcna,XY,7,6.363052307278849e-08
E2f1,Pkmyt1,XY,3,1.3208217808369227e-06
E2f1,Plk1,YX,1,0.0006264501870205663
E2f1,Prkdc,YX,2,0.0002717571078250103
E2f1,Pttg1,YX,3,2.6663814480798465e-06
E2f1,Rad21,YX,1,0.018373397836128902
E2f1,Rb1,YX,1,0.02513564641226651
E2f1,Rbl1,YX,3,1.7022170851532792e-05
E2f4,Espl1,XY,2,0.00012758640150423162
E2f4,Gadd45a,0,0,0
E2f4,Gsk3b,0,0,0
E2f4,Mad1l1,XY,1,0.0014794981460468648
E2f4,Mad2l1,XY,1,0.0007365681231448207
E2f4,Mcm3,XY,3,0.013368414322059152
E2f4,Mdm2,0,0,0
E2f4,Myc,XY,8,0.0006837416030975874
E2f4,Orc1,XY,2,0.04632930487909448
E2f4,Pcna,0,0,0
E2f4,Pkmyt1,XY,2,0.008635091084244095
E2f4,Plk1,XY,2,0.010381543713677388
E2f4,Prkdc,0,0,0
E2f4,Pttg1,XY,1,0.0007666897367784031
E2f4,Rad21,0,0,0
E2f4,Rb1,0,0,0
E2f4,Rbl1,0,0,0
Espl1,Gadd45a,YX,1,1.0025295267723777e-05
Espl1,Gsk3b,YX,8,9.074450372281717e-05
Espl1,Mad1l1,YX,2,0.0004251893068527579
Espl1,Mad2l1,XY,3,0.00021325841331076845
Espl1,Mcm3,XY,4,1.4688767862480745e-05
Espl1,Mdm2,YX,8,0.010773030070595269
Espl1,Myc,XY,3,3.7397884398160386e-06
Espl1,Orc1,YX,2,0.008370030997838285
Espl1,Pcna,YX,1,2.3344845487827115e-06
Espl1,Pkmyt1,XY,4,3.6654557789006503e-06
Espl1,Plk1,XY,5,0.0030444302896057707
Espl1,Prkdc,YX,2,0.0018414039244163405
Espl1,Pttg1,YX,1,2.3167635248455554e-05
Espl1,Rad21,YX,1,0.02210405768386181
Espl1,Rb1,YX,1,4.836930009588514e-05
Espl1,Rbl1,YX,1,0.0007365681231448207
Gadd45a,Gsk3b,0,0,0
Gadd45a,Mad1l1,XY,1,0.0035969158301654147
Gadd45a,Mad2l1,0,0,0
Gadd45a,Mcm3,0,0,0
Gadd45a,Mdm2,0,0,0
Gadd45a,Myc,XY,2,0.0006262859642447438
Gadd45a,Orc1,XY,3,1.5099170070698165e-05
Gadd45a,Pcna,0,0,0
Gadd45a,Pkmyt1,XY,4,0.03846369959194362
Gadd45a,Plk1,0,0,0
Gadd45a,Prkdc,0,0,0
Gadd45a,Pttg1,XY,1,0.04580148908831916
Gadd45a,Rad21,XY,1,0.007542670656313533
Gadd45a,Rb1,0,0,0
Gadd45a,Rbl1,0,0,0
Gsk3b,Mad1l1,0,0,0
Gsk3b,Mad2l1,XY,1,0.01048777171263282
Gsk3b,Mcm3,XY,1,0.0008985760863780001
Gsk3b,Mdm2,0,0,0
Gsk3b,Myc,XY,7,0.014698138725634635
Gsk3b,Orc1,XY,4,0.042615297211170855
Gsk3b,Pcna,XY,4,2.403005981932438e-05
Gsk3b,Pkmyt1,XY,2,0.00017871875714092766
Gsk3b,Plk1,XY,5,0.000484312272533316
Gsk3b,Prkdc,0,0,0
Gsk3b,Pttg1,XY,4,0.005453443303679251
Gsk3b,Rad21,XY,1,0.03899095531571106
Gsk3b,Rb1,0,0,0
Gsk3b,Rbl1,XY,2,0.00890732389949278
Mad1l1,Mad2l1,XY,1,0.0010504983686701053
Mad1l1,Mcm3,XY,7,4.4786606395064155e-05
Mad1l1,Mdm2,YX,1,0.017409572305666643
Mad1l1,Myc,XY,4,2.0747377789120947e-06
Mad1l1,Orc1,YX,2,0.009473925950260309
Mad1l1,Pcna,YX,3,0.0004930880701294882
Mad1l1,Pkmyt1,XY,4,3.495437681522162e-07
Mad1l1,Plk1,XY,4,0.0346412726552785
Mad1l1,Prkdc,YX,2,0.0009471542182666326
Mad1l1,Pttg1,XY,2,0.0011573889612321864
